kpi,auc,accuracy,Precision,Recall,F1 score
data/kpi/kpi_24.csv,0.36633221850613157,0.036312849162011177,0.0,0.0,0.0
data/kpi/kpi_24.csv,0.03500557413600891,0.036312849162011177,0.0,0.0,0.0
data/kpi/kpi_24.csv,0.11794871794871795,0.12569832402234637,0.9705882352941176,0.09565217391304348,0.1741424802110818
data/kpi/kpi_24.csv,0.7784838350055742,0.9553072625698324,0.9633802816901409,0.991304347826087,0.9771428571428572
data/kpi/kpi_24.csv,0.044593088071348944,0.061452513966480445,1.0,0.02608695652173913,0.05084745762711864
data/kpi/kpi_24.csv,0.21181716833890746,0.17597765363128492,0.9629629629629629,0.15072463768115943,0.2606516290726817
data/kpi/kpi_24.csv,0.03166109253065775,0.0446927374301676,1.0,0.008695652173913044,0.017241379310344827
data/kpi/kpi_24.csv,0.22519509476031213,0.23184357541899442,0.9605263157894737,0.21159420289855072,0.34679334916864607
data/kpi/kpi_24.csv,0.1944258639910814,0.036312849162011177,0.0,0.0,0.0
data/kpi/kpi_24.csv,0.11571906354515052,0.0446927374301676,1.0,0.008695652173913044,0.017241379310344827
data/kpi/kpi_8.csv,0.39110410094637227,0.5994897959183674,0.7649006622516556,0.7287066246056783,0.7463651050080775
data/kpi/kpi_8.csv,0.4572870662460568,0.2627551020408163,0.7258064516129032,0.14195583596214512,0.23746701846965698
data/kpi/kpi_8.csv,0.7388433228180861,0.8163265306122449,0.9042904290429042,0.8643533123028391,0.8838709677419354
data/kpi/kpi_8.csv,0.4968454258675079,0.8086734693877551,0.8086734693877551,1.0,0.8942172073342736
data/kpi/kpi_8.csv,0.15615141955835962,0.25255102040816324,0.5689655172413793,0.31230283911671924,0.4032586558044807
data/kpi/kpi_8.csv,0.4747634069400631,0.7704081632653061,0.8010610079575596,0.9526813880126183,0.8703170028818443
data/kpi/kpi_8.csv,0.555205047318612,0.2780612244897959,1.0,0.10725552050473186,0.19373219373219372
data/kpi/kpi_8.csv,0.609484752891693,0.37755102040816324,0.974025974025974,0.23659305993690852,0.38071065989847713
data/kpi/kpi_8.csv,0.5047318611987381,0.19642857142857142,1.0,0.006309148264984227,0.012539184952978056
data/kpi/kpi_8.csv,0.48996845425867513,0.25,0.8108108108108109,0.0946372239747634,0.16949152542372883
data/kpi/kpi_6.csv,0.23674022454510257,0.2290748898678414,0.43373493975903615,0.21951219512195122,0.29149797570850206
data/kpi/kpi_6.csv,0.20383275261324044,0.2907488986784141,0.512396694214876,0.3780487804878049,0.4350877192982456
data/kpi/kpi_6.csv,0.5,0.7224669603524229,0.7224669603524229,1.0,0.8388746803069054
data/kpi/kpi_6.csv,0.12814556716995743,0.1145374449339207,0.2318840579710145,0.0975609756097561,0.13733905579399142
data/kpi/kpi_6.csv,0.8609659310878823,0.8061674008810573,0.9918032786885246,0.7378048780487805,0.8461538461538461
data/kpi/kpi_6.csv,0.3170731707317074,0.43612334801762115,0.6216216216216216,0.5609756097560976,0.5897435897435899
data/kpi/kpi_6.csv,0.660569105691057,0.7048458149779736,0.8169934640522876,0.7621951219512195,0.7886435331230285
data/kpi/kpi_6.csv,0.5048393341076268,0.7224669603524229,0.7224669603524229,1.0,0.8388746803069054
data/kpi/kpi_6.csv,0.21341463414634146,0.30837004405286345,0.5263157894736842,0.4268292682926829,0.47138047138047134
data/kpi/kpi_6.csv,0.5,0.7224669603524229,0.7224669603524229,1.0,0.8388746803069054
data/kpi/kpi_11.csv,0.5,0.918918918918919,0.918918918918919,1.0,0.9577464788732395
data/kpi/kpi_11.csv,0.2549019607843137,0.46846846846846846,0.8524590163934426,0.5098039215686274,0.6380368098159508
data/kpi/kpi_11.csv,0.5049019607843137,0.09009009009009009,1.0,0.00980392156862745,0.01941747572815534
data/kpi/kpi_11.csv,0.6225490196078431,0.3063063063063063,1.0,0.24509803921568626,0.39370078740157477
data/kpi/kpi_11.csv,0.5,0.918918918918919,0.918918918918919,1.0,0.9577464788732395
data/kpi/kpi_11.csv,0.5,0.918918918918919,0.918918918918919,1.0,0.9577464788732395
data/kpi/kpi_11.csv,0.5245098039215687,0.12612612612612611,1.0,0.049019607843137254,0.09345794392523364
data/kpi/kpi_11.csv,0.5,0.08108108108108109,0.0,0.0,0.0
data/kpi/kpi_11.csv,0.4852941176470588,0.8918918918918919,0.9166666666666666,0.9705882352941176,0.9428571428571428
data/kpi/kpi_11.csv,0.5392156862745098,0.15315315315315314,1.0,0.0784313725490196,0.14545454545454545
data/kpi/kpi_23.csv,0.5188138709268417,0.8968931375896211,0.4642857142857143,0.043333333333333335,0.07926829268292683
data/kpi/kpi_23.csv,0.4993229364777482,0.10617958347558894,0.10226492793411118,0.9933333333333333,0.18543870566272558
data/kpi/kpi_23.csv,0.5089387599847851,0.10242403550699898,0.10242403550699898,1.0,0.18581604211830288
data/kpi/kpi_23.csv,0.5460060859642449,0.900648685558211,0.5882352941176471,0.1,0.17094017094017097
data/kpi/kpi_23.csv,0.49961962723469,0.8968931375896211,0.0,0.0,0.0
data/kpi/kpi_23.csv,0.5080949664004057,0.11778764083304882,0.10374739764052741,0.9966666666666667,0.1879321181646763
data/kpi/kpi_23.csv,0.554586027640421,0.8432912256742916,0.2109090909090909,0.19333333333333333,0.20173913043478262
data/kpi/kpi_23.csv,0.4746741473310511,0.8552406964834415,0.007936507936507936,0.0033333333333333335,0.004694835680751174
data/kpi/kpi_23.csv,0.500570559147965,0.10242403550699898,0.10242403550699898,1.0,0.18581604211830288
data/kpi/kpi_23.csv,0.500190186382655,0.10242403550699898,0.10242403550699898,1.0,0.18581604211830288
