kpi,auc,accuracy,Precision,Recall,F1 score
data/kpi/kpi_20.csv,0.5,0.41025641,0.41025641,1,0.581818182
data/kpi/kpi_21.csv,0.440409683,0.108108108,0.035087719,1,0.06779661
data/kpi/kpi_22.csv,0.50016206,0.9630692,0.019230769,0.018867925,0.019047619
data/kpi/kpi_23.csv,0.891858407,0.88377724,0.963235294,0.873333333,0.916083916
data/kpi/kpi_24.csv,0.939130435,0.9375,0.9375,1,0.967741935
data/kpi/kpi_25.csv,0.491637086,0.478125,0.468395115,0.806344522,0.592572513
,,,,,
,,,,,
data/kpi/kpi_0.csv,0.435006108,0.535698642,0.389668725,0.401852924,0.395667047
data/kpi/kpi_1.csv,nan,0.340978593,0,0,0
data/kpi/kpi_2.csv,0.322676018,0.532690247,0.020930233,0.375,0.039647577
data/kpi/kpi_3.csv,0.525776836,0.052968961,0.044913236,1,0.085965484
data/kpi/kpi_4.csv,0.214658136,0.952927332,0.010752688,0.014492754,0.012345679
data/kpi/kpi_5.csv,0.639845317,0.643723694,0.340043851,0.629056047,0.441454263
data/kpi/kpi_6.csv,0.493902439,0.687763713,0.690677966,0.993902439,0.815
data/kpi/kpi_7.csv,nan,0,0,0,0
data/kpi/kpi_8.csv,0.501577287,0.213930348,1,0.003154574,0.006289308
data/kpi/kpi_9.csv,0.58426164,0.011935209,0.005150215,1,0.010247652
data/kpi/kpi_10.csv,0.968189582,0.612765957,0.008714597,1,0.017278618
data/kpi/kpi_11.csv,0.328431373,0.553719008,0.779069767,0.656862745,0.712765957
data/kpi/kpi_12.csv,0.788026387,0.49618967,0.492227979,0.987868284,0.657060519
data/kpi/kpi_13.csv,0.00170503,0.995751912,0,0,0
data/kpi/kpi_14.csv,0.506396458,0.9081571,0.068493151,0.056179775,0.061728395
data/kpi/kpi_15.csv,0.489195361,0.457656412,0.459794927,0.949832776,0.619636364
data/kpi/kpi_16.csv,nan,0.800518605,0,0,0
data/kpi/kpi_17.csv,0.190447594,0.60307998,0.5,0.023779725,0.045400239
data/kpi/kpi_18.csv,0.551539853,0.902079395,0.085714286,0.131578947,0.103806228
data/kpi/kpi_19.csv,0.949097621,0.000431574,0.000431574,1,0.000862776
data/kpi/kpi_20.csv,0.401785714,0.32967033,0.358565737,0.803571429,0.495867769
data/kpi/kpi_21.csv,0.445530726,0.043243243,0.032786885,1,0.063492063
data/kpi/kpi_22.csv,0.391585292,0.35066332,0.012749446,0.433962264,0.024771136
data/kpi/kpi_23.csv,0.505,0.280871671,1,0.01,0.01980198
data/kpi/kpi_24.csv,0.9642092,0.9375,0.9375,1,0.967741935
data/kpi/kpi_25.csv,0.500646456,0.527951389,0.277777778,0.001844338,0.003664346
,,,,,
,,,,,
data/kpi/kpi_0.csv,0.241355057,0.554752519,0.319575472,0.156919514,0.210485437
data/kpi/kpi_1.csv,nan,0.022171254,0,0,0
data/kpi/kpi_2.csv,0.616015768,0.593783494,0.038961039,0.625,0.073349633
data/kpi/kpi_3.csv,0.490112994,0.9365722,0,0,0
data/kpi/kpi_4.csv,0.605431518,0.188290674,0.018955651,0.768115942,0.036998255
data/kpi/kpi_5.csv,0.535030832,0.455640835,0.24189261,0.671091445,0.355607659
data/kpi/kpi_6.csv,0.169102907,0.181434599,0.34375,0.201219512,0.253846154
data/kpi/kpi_7.csv,nan,0,0,0,0
data/kpi/kpi_8.csv,0.5,0.788557214,0.788557214,1,0.88178025
data/kpi/kpi_9.csv,0.440302771,0.015345269,0.005167959,1,0.010282776
data/kpi/kpi_10.csv,0.01558497,0.552340426,0,0,0
data/kpi/kpi_11.csv,0.490196078,0.834710744,0.841666667,0.990196078,0.90990991
data/kpi/kpi_12.csv,0.630002037,0.546994073,0.533018868,0.587521664,0.558944765
data/kpi/kpi_13.csv,0.005967604,0.840271878,0,0,0
data/kpi/kpi_14.csv,0.501277139,0.056193353,0.053906723,1,0.102298851
data/kpi/kpi_15.csv,0.499108799,0.532492223,0.28125,0.003344482,0.006610356
data/kpi/kpi_16.csv,nan,0.088940749,0,0,0
data/kpi/kpi_17.csv,0.551564662,0.544461003,0.4375,0.51689612,0.473895582
data/kpi/kpi_18.csv,0.482093965,0.427977316,0.040105194,0.535087719,0.074617737
data/kpi/kpi_19.csv,0.768427529,0.389538647,0.000565331,0.8,0.001129864
data/kpi/kpi_20.csv,0.393799911,0.443223443,0.196969697,0.116071429,0.146067416
data/kpi/kpi_21.csv,0.60009311,0.940540541,0,0,0
data/kpi/kpi_22.csv,0.392043887,0.423807816,0.011934673,0.358490566,0.023100304
data/kpi/kpi_23.csv,0.89300885,0.847457627,0.991701245,0.796666667,0.883548983
data/kpi/kpi_24.csv,0.974165091,0.940217391,0.944903581,0.994202899,0.968926554
data/kpi/kpi_25.csv,0.309877195,0.313715278,0.267066767,0.262633714,0.264831691
,,,,,
,,,,,
