kpi,auc,accuracy,Precision,Recall,F1 score
data/kpi/kpi_25.csv,0.49738298,0.113650743,0.106805029,0.987089635,0.192753728
,,,,,
,,,,,
data/kpi/kpi_0.csv,0.280034829,0.401234568,0.251881586,0.290677475,0.269892473
data/kpi/kpi_1.csv,nan,0.366589327,0,0,0
data/kpi/kpi_2.csv,0.583428138,0.085271318,0.028235294,1,0.054919908
data/kpi/kpi_3.csv,0.473024428,0.036580923,0.009076588,0.916666667,0.017975191
data/kpi/kpi_4.csv,0.577861221,0.318788958,0.020671835,0.695652174,0.040150565
data/kpi/kpi_5.csv,0.529575198,0.304230792,0.165280817,0.835545723,0.275971258
data/kpi/kpi_6.csv,0.377627243,0.388818756,0.01793722,0.365853659,0.034197777
data/kpi/kpi_7.csv,nan,0.116240725,0,0,0
data/kpi/kpi_8.csv,0.557817066,0.469496021,0.31503268,0.760252366,0.445471349
data/kpi/kpi_9.csv,0.935206718,0.022041763,0.002366864,1,0.00472255
data/kpi/kpi_10.csv,0.924670798,0.010827533,0.00156128,1,0.003117693
data/kpi/kpi_11.csv,0.557783286,0.464638483,0.046863735,0.663265306,0.087542088
data/kpi/kpi_12.csv,0.062773096,0.502572899,0.125,0.000866551,0.00172117
data/kpi/kpi_13.csv,0.312838885,0.099381284,0.000858738,0.5,0.001714531
data/kpi/kpi_14.csv,0.529151872,0.930793429,0.070866142,0.101123596,0.083333333
data/kpi/kpi_15.csv,0.32001287,0.381685127,0.045837428,0.242660721,0.077109287
data/kpi/kpi_16.csv,nan,0.801271571,0,0,0
data/kpi/kpi_17.csv,0.485214838,0.540595058,0.429292929,0.425531915,0.427404148
data/kpi/kpi_18.csv,0.37967832,0.594380403,0.006576544,0.157894737,0.012627148
data/kpi/kpi_19.csv,0.32503999,0.348774902,0.000199124,0.3,0.000397984
data/kpi/kpi_20.csv,0.675326359,0.532030402,0.068032187,0.830357143,0.125760649
data/kpi/kpi_21.csv,0.502790409,0.009896907,0.00249273,1,0.004973063
data/kpi/kpi_22.csv,0.500137259,0.003624179,0.003624179,1,0.007222184
data/kpi/kpi_23.csv,0.411885141,0.482640083,0.069335239,0.323333333,0.114184815
data/kpi/kpi_24.csv,nan,0.301775148,1,0.301775148,0.463636364
data/kpi/kpi_25.csv,0.499815566,0.107204998,0.107204998,1,0.193649773
,,,,,
data/kpi/kpi_0.csv,0.237627091,0.462522046,0.224632068,0.167921251,0.192180252
data/kpi/kpi_1.csv,nan,0.093967517,0,0,0
data/kpi/kpi_2.csv,0.19738339,0.850498339,0,0,0
data/kpi/kpi_3.csv,0.581356479,0.816731035,0.018196522,0.340909091,0.034548944
data/kpi/kpi_4.csv,0.541811594,0.279905016,0.020740138,0.739130435,0.040348101
data/kpi/kpi_5.csv,0.500853825,0.839428872,0.233333333,0.005162242,0.01010101
data/kpi/kpi_6.csv,0.499891216,0.964833183,0.03030303,0.006097561,0.010152284
data/kpi/kpi_7.csv,nan,0.814921682,0,0,0
data/kpi/kpi_8.csv,0.55830149,0.50397878,0.322157434,0.697160883,0.440677966
data/kpi/kpi_9.csv,0.158139535,0.909512761,0,0,0
data/kpi/kpi_10.csv,0.439969016,0.997679814,0,0,0
data/kpi/kpi_11.csv,0.501027538,0.038719874,0.038719874,1,0.074553062
data/kpi/kpi_12.csv,0.190260936,0.477272727,0.414698163,0.136915078,0.205863192
data/kpi/kpi_13.csv,0.943261038,0.005027069,0.001552192,1,0.003099574
data/kpi/kpi_14.csv,0.54428312,0.717581265,0.040868455,0.359550562,0.073394495
data/kpi/kpi_15.csv,0.57296283,0.324881329,0.124569101,0.886287625,0.218436598
data/kpi/kpi_16.csv,nan,0.08117296,0,0,0
data/kpi/kpi_17.csv,0.099573369,0.596066566,0.473684211,0.02252816,0.043010753
data/kpi/kpi_18.csv,0.499853501,0.983285303,0,0,0
data/kpi/kpi_19.csv,0.829486404,0.173717644,0.00047049,0.9,0.000940488
data/kpi/kpi_20.csv,0.482917497,0.910604415,0.014388489,0.017857143,0.015936255
data/kpi/kpi_21.csv,0.581920904,0.567010309,0.002857143,0.5,0.005681818
data/kpi/kpi_22.csv,0.487134564,0.010735777,0.003650138,1,0.007273725
data/kpi/kpi_23.csv,0.585569184,0.385355792,0.125754527,0.833333333,0.218531469
data/kpi/kpi_24.csv,nan,0.00295858,1,0.00295858,0.005899705
data/kpi/kpi_25.csv,0.3456477,0.484854476,0.04053091,0.167834747,0.065293822
,,,,,
,,,,,
data/kpi/kpi_0.csv,0.486025974,0.492063492,0.376339477,0.508396063,0.432512315
data/kpi/kpi_1.csv,nan,0.999613302,0,0,0
data/kpi/kpi_2.csv,0.796359499,0.026578073,0.026578073,1,0.051779935
data/kpi/kpi_3.csv,0.397157879,0.13634045,0.007397445,0.666666667,0.014632524
data/kpi/kpi_4.csv,0.683504611,0.2846542,0.021267894,0.753623188,0.041368337
data/kpi/kpi_5.csv,0.496126446,0.158698578,0.158698578,1,0.273925559
data/kpi/kpi_6.csv,0.526060529,0.969522092,0.391304348,0.054878049,0.096256684
data/kpi/kpi_7.csv,nan,0.326463314,0,0,0
data/kpi/kpi_8.csv,0.49965509,0.282051282,0.280779451,1,0.438450899
data/kpi/kpi_9.csv,0.262015504,0.370456303,0.001230012,0.333333333,0.00245098
data/kpi/kpi_10.csv,0.106216112,0.585846868,0,0,0
data/kpi/kpi_11.csv,0.482066316,0.909126827,0.014705882,0.020408163,0.017094017
data/kpi/kpi_12.csv,0.857389813,0.494854202,0.494854202,1,0.662076879
data/kpi/kpi_13.csv,0.139814098,0.89520495,0,0,0
data/kpi/kpi_14.csv,0.500721501,0.032506117,0.031151558,1,0.06042091
data/kpi/kpi_15.csv,0.387542441,0.273417722,0.07759875,0.535117057,0.135542169
data/kpi/kpi_16.csv,nan,0.955443104,0,0,0
data/kpi/kpi_17.csv,0.598256266,0.533030761,0.44263776,0.613266583,0.514165792
data/kpi/kpi_18.csv,0.500073249,0.016426513,0.016426513,1,0.032322087
data/kpi/kpi_19.csv,0.332378626,0.534419429,0.000278552,0.3,0.000556586
data/kpi/kpi_20.csv,0.513766705,0.091567137,0.041666667,0.973214286,0.079912023
data/kpi/kpi_21.csv,0.267672592,0.928659794,0,0,0
data/kpi/kpi_22.csv,0.492667653,0.100793217,0.003563035,0.886792453,0.007097554
data/kpi/kpi_23.csv,0.468929986,0.220006875,0.103822938,0.86,0.185278276
data/kpi/kpi_24.csv,nan,0.020710059,1,0.020710059,0.04057971
data/kpi/kpi_25.csv,0.462936945,0.780884214,0.049936387,0.05791221,0.053629377
,,,,,
data/kpi/kpi_0.csv,0.245787848,0.412257496,0.227193492,0.226404169,0.226798144
data/kpi/kpi_1.csv,nan,0.235885538,0,0,0
data/kpi/kpi_2.csv,0.480114714,0.582502769,0.036745407,0.583333333,0.069135802
data/kpi/kpi_3.csv,0.419068267,0.680827807,0.004433038,0.143939394,0.008601177
data/kpi/kpi_4.csv,0.471370224,0.291777976,0.016283925,0.565217391,0.031655844
data/kpi/kpi_5.csv,0.551902206,0.279243958,0.174031087,0.945427729,0.293952422
data/kpi/kpi_6.csv,0.799009954,0.652660054,0.066437008,0.823170732,0.12295082
data/kpi/kpi_7.csv,nan,0.997114592,0,0,0
data/kpi/kpi_8.csv,0.544322929,0.514588859,0.312903226,0.611987382,0.414087513
data/kpi/kpi_9.csv,0.154715762,0.648878577,0,0,0
data/kpi/kpi_10.csv,0.240608056,0.939675174,0,0,0
data/kpi/kpi_11.csv,0.493218249,0.948636902,0,0,0
data/kpi/kpi_12.csv,0.217936137,0.451543739,0.389380531,0.190641248,0.255962769
data/kpi/kpi_13.csv,0.414116964,0.991105955,0,0,0
data/kpi/kpi_14.csv,0.525974026,0.076197134,0.032576867,1,0.063098192
data/kpi/kpi_15.csv,0.499880591,0.106487342,0.106420857,0.999628391,0.1923627
data/kpi/kpi_16.csv,nan,0.997145452,0,0,0
data/kpi/kpi_17.csv,0.821015712,0.400403429,0.401415571,0.993742178,0.571840115
data/kpi/kpi_18.csv,0.505347202,0.016426513,0.016426513,1,0.032322087
data/kpi/kpi_19.csv,0.099788163,0.862106218,0.000314169,0.1,0.00062637
data/kpi/kpi_20.csv,0.575086221,0.385450597,0.049431818,0.776785714,0.092948718
data/kpi/kpi_21.csv,0.268568279,0.682886598,0,0,0
data/kpi/kpi_22.csv,0.480632246,0.882727024,0.00239521,0.075471698,0.004643064
data/kpi/kpi_23.csv,0.454678038,0.794087315,0.028391167,0.03,0.02917342
data/kpi/kpi_24.csv,nan,0,0,0,0
data/kpi/kpi_25.csv,0.374365872,0.469273964,0.056852036,0.253412025,0.092869213
,,,,,
data/kpi/kpi_0.csv,0.898093089,0.381834215,0.381152064,1,0.551933525
data/kpi/kpi_1.csv,nan,0.523975251,0,0,0
data/kpi/kpi_2.csv,0.453356086,0.973421927,0,0,0
data/kpi/kpi_3.csv,0.530956315,0.573562632,0.010943912,0.484848485,0.021404682
data/kpi/kpi_4.csv,0.758008344,0.177797566,0.021946903,0.898550725,0.04284727
data/kpi/kpi_5.csv,0.461333724,0.728831412,0.086844368,0.074483776,0.080190552
